Date/Time(PST),BATT(V),CHLOR-A(ug/L),COND(mS/cm),DO(mg/L),DO%(% Sat),pH(units),Temp(C)
9/30/2020 23:00,,4.19,0.203,10.34,104.35,9.37,15.47
9/30/2020 22:00,,5.55,0.203,10.43,105.47,9.36,15.53
9/30/2020 21:00,,3.94,0.202,10.5,106.32,9.39,15.6
9/30/2020 20:00,,4.03,0.202,10.59,107.33,9.39,15.65
9/30/2020 19:00,,2.55,0.202,10.69,108.47,9.43,15.7
9/30/2020 18:00,,3.9,0.202,10.74,109.1,9.41,15.77
9/30/2020 17:00,12.94,3.94,0.203,10.93,111.19,9.43,15.82
9/30/2020 16:00,,3.09,0.203,11.01,112.14,9.44,15.87
9/30/2020 15:00,,4.46,0.203,11.08,113.01,9.47,15.94
9/30/2020 14:00,,3.73,0.203,11.28,115.22,9.49,16.01
9/30/2020 13:00,,4.03,0.202,11.41,116.68,9.52,16.06
9/30/2020 12:00,,8.7,0.203,11.22,114.7,9.53,16.05
9/30/2020 11:00,,6.13,0.203,11.65,119,9.59,16.03
9/30/2020 10:00,,4.94,0.203,11.73,119.75,9.64,15.97
9/30/2020 9:00,,4.14,0.202,11.79,120.02,9.76,15.84
9/30/2020 8:00,,6.23,0.202,11.62,118.14,9.69,15.78
9/30/2020 7:00,,3.31,0.202,11.32,114.81,9.63,15.67
9/30/2020 6:00,,3.19,0.202,11.26,113.77,9.72,15.49
9/30/2020 5:00,13.17,2.99,0.202,11.06,111.54,9.63,15.41
9/30/2020 4:00,,3.49,0.203,10.64,106.98,9.44,15.27
9/30/2020 3:00,,3.31,0.203,10.62,106.39,9.45,15.12
9/30/2020 2:00,,2.82,0.204,10.48,105.01,9.36,15.12
9/30/2020 1:00,,3.51,0.204,10.19,102.11,9.27,15.11
9/30/2020 0:00,,3.11,0.204,9.94,99.68,9.2,15.17
9/29/2020 23:00,,4.91,0.204,10.1,101.42,9.23,15.24
9/29/2020 22:00,,3.72,0.204,10.07,101.35,9.28,15.31
9/29/2020 21:00,,4.05,0.204,10.27,103.47,9.29,15.36
9/29/2020 20:00,,3.37,0.204,10.21,103.03,9.3,15.43
9/29/2020 19:00,,3.77,0.204,10.48,105.79,9.34,15.48
9/29/2020 18:00,,3.94,0.204,10.6,107.12,9.39,15.53
9/29/2020 17:00,12.94,3.95,0.204,10.7,108.33,9.45,15.59
9/29/2020 16:00,,4.45,0.205,10.86,110.04,9.46,15.65
9/29/2020 15:00,,4.97,0.205,10.92,111,9.48,15.77
9/29/2020 14:00,,4.26,0.205,11.04,112.27,9.5,15.8
9/29/2020 13:00,,9.6,0.206,10.59,107.8,9.47,15.87
9/29/2020 12:00,,10.5,0.206,10.58,107.76,9.47,15.86
9/29/2020 11:00,,3.26,0.204,10.67,108.5,9.56,15.8
9/29/2020 10:00,,4.18,0.204,11.42,115.99,9.69,15.74
9/29/2020 9:00,,3.97,0.203,11.58,117.33,9.81,15.64
9/29/2020 8:00,,4.51,0.203,11.56,116.61,9.84,15.43
9/29/2020 7:00,,3.95,0.203,11.16,112.39,9.69,15.35
9/29/2020 6:00,,2.75,0.203,10.92,109.62,9.62,15.22
9/29/2020 5:00,13.17,2.47,0.203,10.87,108.89,9.59,15.11
9/29/2020 4:00,,2.97,0.204,10.6,105.86,9.49,14.98
9/29/2020 3:00,,3.13,0.205,10.35,103.23,9.44,14.91
9/29/2020 2:00,,3.85,0.204,10.28,102.45,9.41,14.87
9/29/2020 1:00,,3.01,0.204,10.01,99.75,9.35,14.88
9/29/2020 0:00,,3.95,0.204,9.91,98.94,9.24,14.95
9/28/2020 23:00,,4.1,0.204,9.85,98.46,9.26,15.01
9/28/2020 22:00,,3.62,0.205,10.01,100.29,9.29,15.09
9/28/2020 21:00,,3.79,0.205,10.18,102.04,9.29,15.13
9/28/2020 20:00,,2.82,0.205,10.17,102.04,9.34,15.19
9/28/2020 19:00,,3.9,0.205,10.31,103.61,9.36,15.27
9/28/2020 18:00,,3.9,0.206,10.45,105.28,9.35,15.36
9/28/2020 17:00,12.94,3.78,0.206,10.44,105.22,9.4,15.41
9/28/2020 16:00,,3.63,0.206,10.63,107.4,9.4,15.49
9/28/2020 15:00,,4.03,0.206,10.94,110.62,9.45,15.55
9/28/2020 14:00,,3.23,0.206,10.74,108.81,9.47,15.64
9/28/2020 13:00,,2.73,0.206,10.94,110.88,9.44,15.67
9/28/2020 12:00,,7.36,0.206,10.78,109.21,9.47,15.65
9/28/2020 11:00,,5.29,0.205,11.19,113.49,9.54,15.68
9/28/2020 10:00,,5.99,0.205,11.35,114.76,9.59,15.55
9/28/2020 9:00,,3.35,0.205,11.21,113.06,9.71,15.4
9/28/2020 8:00,,3.13,0.205,11.27,113.48,9.76,15.33
9/28/2020 7:00,,1.73,0.205,11.07,110.86,9.71,15.1
9/28/2020 6:00,,2.33,0.205,10.85,108.75,9.62,15.12
9/28/2020 5:00,13.17,2.29,0.205,10.54,105.3,9.54,14.97
9/28/2020 4:00,,1.97,0.205,10.3,102.64,9.49,14.85
9/28/2020 3:00,,3.3,0.205,10.29,102.27,9.41,14.73
9/28/2020 2:00,,3.58,0.205,10.09,100.33,9.34,14.74
9/28/2020 1:00,,4.01,0.205,9.82,97.65,9.26,14.75
9/28/2020 0:00,,3.11,0.205,9.62,95.83,9.23,14.82
9/27/2020 23:00,,4.24,0.206,9.52,95.02,9.25,14.91
9/27/2020 22:00,,3.55,0.206,9.73,97.2,9.24,14.99
9/27/2020 21:00,,3.34,0.206,9.82,98.22,9.24,15.05
9/27/2020 20:00,,3.32,0.206,10,100.2,9.28,15.13
9/27/2020 19:00,,2.47,0.206,10.08,101.15,9.27,15.18
9/27/2020 18:00,,3.04,0.206,10.06,101.18,9.33,15.27
9/27/2020 17:00,12.94,4.13,0.206,10.29,103.56,9.36,15.32
9/27/2020 16:00,,3.98,0.207,10.46,105.43,9.37,15.4
9/27/2020 15:00,,4.13,0.207,10.56,106.67,9.38,15.48
9/27/2020 14:00,,3.44,0.207,10.6,107.23,9.4,15.57
9/27/2020 13:00,,2.57,0.207,10.72,108.63,9.42,15.62
9/27/2020 12:00,,10.39,0.208,10.01,101.54,9.41,15.69
9/27/2020 11:00,,11.31,0.207,11.04,112.02,9.59,15.72
9/27/2020 10:00,,8.65,0.207,10.84,109.93,9.56,15.68
9/27/2020 9:00,,5.35,0.207,11.06,111.93,9.78,15.59
9/27/2020 8:00,,5,0.207,11.04,111.38,9.91,15.43
9/27/2020 7:00,,3.08,0.207,10.79,108.48,9.76,15.27
9/27/2020 6:00,,2.49,0.206,10.75,107.62,9.7,15.08
9/27/2020 5:00,13.41,2.82,0.207,10.35,103.38,9.56,14.99
9/27/2020 4:00,,2.74,0.207,10.18,101.6,9.48,14.92
9/27/2020 3:00,,2.58,0.207,9.9,98.62,9.43,14.84
9/27/2020 2:00,,3.66,0.207,9.76,97.18,9.36,14.82
9/27/2020 1:00,,3.52,0.207,9.58,95.39,9.25,14.8
9/27/2020 0:00,,4.45,0.208,9.3,92.71,9.23,14.88
9/26/2020 23:00,,3.2,0.208,9.38,93.72,9.2,14.96
9/26/2020 22:00,,2.96,0.208,9.36,93.64,9.24,15.06
9/26/2020 21:00,,3.95,0.209,9.45,94.73,9.26,15.13
9/26/2020 20:00,,7.71,0.209,9.62,96.54,9.29,15.2
9/26/2020 19:00,,3.58,0.208,9.73,97.85,9.3,15.3
9/26/2020 18:00,,3.51,0.209,9.87,99.41,9.33,15.35
9/26/2020 17:00,12.71,4.22,0.209,9.7,97.78,9.36,15.41
9/26/2020 16:00,,3.04,0.209,9.75,98.44,9.36,15.48
9/26/2020 15:00,,4.06,0.209,9.81,99.16,9.39,15.51
9/26/2020 14:00,,3.48,0.209,10.03,101.49,9.48,15.56
9/26/2020 13:00,,2.82,0.208,10.25,103.84,9.62,15.62
9/26/2020 12:00,,3.3,0.209,10.36,105,9.59,15.66
9/26/2020 11:00,,3.38,0.209,10.56,107.11,9.71,15.7
9/26/2020 10:00,,2.69,0.209,10.58,107.5,9.7,15.78
9/26/2020 9:00,,3.72,0.208,10.62,107.79,9.66,15.7
9/26/2020 8:00,,3.19,0.209,10.5,106.49,9.68,15.69
9/26/2020 7:00,,3.51,0.209,10.36,104.89,9.58,15.6
9/26/2020 6:00,,3.62,0.208,10.19,102.82,9.53,15.43
9/26/2020 5:00,13.17,3.52,0.209,10.1,101.9,9.52,15.45
9/26/2020 4:00,,2.81,0.209,9.89,99.62,9.61,15.35
9/26/2020 3:00,,2.52,0.209,9.71,97.52,9.47,15.24
9/26/2020 2:00,,2.71,0.209,9.5,95.41,9.44,15.23
9/26/2020 1:00,,3.73,0.209,9.34,93.82,9.33,15.24
9/26/2020 0:00,,4.35,0.209,9.23,92.84,9.36,15.29
9/25/2020 23:00,,4.2,0.209,9.29,93.68,9.35,15.39
9/25/2020 22:00,,4.47,0.209,9.37,94.7,9.37,15.5
9/25/2020 21:00,,3.57,0.21,9.35,94.77,9.31,15.63
9/25/2020 20:00,,3.67,0.21,9.43,95.69,9.36,15.73
9/25/2020 19:00,,4,0.21,9.64,97.97,9.41,15.8
9/25/2020 18:00,,3.31,0.21,9.74,99.23,9.43,15.88
9/25/2020 17:00,12.71,4.69,0.21,9.83,100.28,9.52,15.96
9/25/2020 16:00,,3.89,0.211,9.95,101.62,9.57,16.02
9/25/2020 15:00,,3.86,0.21,10.03,102.76,9.58,16.14
9/25/2020 14:00,,3.32,0.21,10.19,104.49,9.6,16.21
9/25/2020 13:00,,3.53,0.21,10.26,105.38,9.59,16.3
9/25/2020 12:00,,3.92,0.211,10.36,106.49,9.67,16.31
9/25/2020 11:00,,3.04,0.21,10.4,106.94,9.64,16.34
9/25/2020 10:00,,3.5,0.209,10.38,106.93,9.63,16.4
9/25/2020 9:00,,2.77,0.21,10.36,106.77,9.64,16.42
9/25/2020 8:00,,2.25,0.21,10.24,105.3,9.68,16.32
9/25/2020 7:00,,2.73,0.209,10.05,103.21,9.57,16.26
9/25/2020 6:00,,2.83,0.209,9.88,101.42,9.57,16.24
9/25/2020 5:00,12.94,2.98,0.209,9.82,100.75,9.59,16.22
9/25/2020 4:00,,3.02,0.209,9.61,98.63,9.42,16.22
9/25/2020 3:00,,2.77,0.21,9.6,98.72,9.38,16.31
9/25/2020 2:00,,2.77,0.211,9.54,98.09,9.48,16.34
9/25/2020 1:00,,3.08,0.21,9.53,98.09,9.44,16.37
9/25/2020 0:00,,3.23,0.211,9.6,98.97,9.46,16.44
9/24/2020 23:00,,2.4,0.211,9.76,100.69,9.5,16.51
9/24/2020 22:00,,3.02,0.211,9.76,100.9,9.41,16.56
9/24/2020 21:00,,2.51,0.211,9.84,101.81,9.41,16.63
9/24/2020 20:00,,3.76,0.212,9.96,103.3,9.49,16.73
9/24/2020 19:00,,2.55,0.212,10.05,104.43,9.55,16.83
9/24/2020 18:00,,2.83,0.212,10.16,105.81,9.56,16.91
9/24/2020 17:00,12.71,2.97,0.212,10.28,107.13,9.56,16.96
9/24/2020 16:00,,3.19,0.212,10.3,107.51,9.52,17.05
9/24/2020 15:00,,2.67,0.212,10.46,109.25,9.67,17.1
9/24/2020 14:00,,3.19,0.212,10.58,110.81,9.64,17.2
9/24/2020 13:00,,2.51,0.212,10.77,112.87,9.83,17.23
9/24/2020 12:00,,2.62,0.212,10.82,113.5,9.74,17.3
9/24/2020 11:00,,3.23,0.212,10.91,114.78,9.77,17.41
9/24/2020 10:00,,2.65,0.212,10.87,114.4,9.7,17.46
9/24/2020 9:00,,3.18,0.212,10.87,114.18,9.72,17.37
9/24/2020 8:00,,3.24,0.212,10.7,112.1,9.75,17.22
9/24/2020 7:00,,2.2,0.212,10.77,112.75,9.73,17.19
9/24/2020 6:00,,1.27,0.211,10.66,111.22,9.88,17.03
9/24/2020 5:00,13.17,1.8,0.213,10.36,108.11,9.65,17.03
9/24/2020 4:00,,1.83,0.213,10.3,107.28,9.7,16.96
9/24/2020 3:00,,2.31,0.213,10.13,105.28,9.79,16.86
9/24/2020 2:00,,2.87,0.213,9.97,103.52,9.58,16.78
9/24/2020 1:00,,2.35,0.213,9.81,101.8,9.47,16.78
9/24/2020 0:00,,3.58,0.212,9.77,101.55,9.52,16.85
9/23/2020 23:00,,3.06,0.213,9.92,103.33,9.49,16.93
9/23/2020 22:00,,2.65,0.213,9.97,104,9.54,17.02
9/23/2020 21:00,,3.23,0.213,10.12,105.61,9.7,17.05
9/23/2020 20:00,,2.7,0.213,10.23,106.96,9.6,17.11
9/23/2020 19:00,,2.8,0.213,10.34,108.19,9.65,17.14
9/23/2020 18:00,,2.85,0.213,10.47,109.58,9.72,17.2
9/23/2020 17:00,12.71,3.31,0.213,10.45,109.51,9.68,17.23
9/23/2020 16:00,,3.17,0.214,10.52,110.34,9.66,17.26
9/23/2020 15:00,,4.09,0.215,10.7,112.31,9.77,17.32
9/23/2020 14:00,,2.78,0.214,10.77,113.27,9.7,17.39
9/23/2020 13:00,,6.78,0.215,10.72,112.73,9.69,17.42
9/23/2020 12:00,,6.29,0.216,10.6,111.49,9.56,17.43
9/23/2020 11:00,,4.47,0.215,10.81,113.78,9.68,17.43
9/23/2020 10:00,,3.01,0.216,11.06,116.34,9.82,17.43
9/23/2020 9:00,,2.99,0.216,11.01,115.77,9.83,17.4
9/23/2020 8:00,,3.19,0.215,10.91,114.61,9.77,17.33
9/23/2020 7:00,,3.73,0.215,10.86,113.84,9.85,17.25
9/23/2020 6:00,,2.06,0.215,10.66,111.67,9.73,17.21
9/23/2020 5:00,12.94,2.06,0.216,10.48,109.76,9.79,17.19
9/23/2020 4:00,,2.59,0.216,10.33,108.02,9.7,17.13
9/23/2020 3:00,,2.32,0.216,10.22,106.74,9.62,17.07
9/23/2020 2:00,,2.91,0.217,10.11,105.6,9.56,17.06
9/23/2020 1:00,,2.63,0.217,9.87,102.99,9.52,17.05
9/23/2020 0:00,,2.67,0.217,9.9,103.34,9.55,17.06
9/22/2020 23:00,,3.39,0.218,9.78,102.32,9.5,17.15
9/22/2020 22:00,,2.85,0.218,9.84,103.03,9.53,17.2
9/22/2020 21:00,,2.38,0.218,9.84,103.13,9.54,17.25
9/22/2020 20:00,,2.42,0.218,9.97,104.55,9.58,17.29
9/22/2020 19:00,,2.84,0.218,10.08,105.88,9.52,17.36
9/22/2020 18:00,,3.06,0.218,10.05,105.66,9.55,17.4
9/22/2020 17:00,12.94,2.35,0.218,10.09,106.14,9.61,17.43
9/22/2020 16:00,,2.92,0.218,10.35,109.08,9.69,17.48
9/22/2020 15:00,,2.78,0.218,10.6,111.81,9.64,17.55
9/22/2020 14:00,,2.34,0.219,10.36,109.49,9.59,17.65
9/22/2020 13:00,,2.47,0.218,10.33,109.15,9.6,17.62
9/22/2020 12:00,,3.09,0.217,10.9,115.22,9.69,17.66
9/22/2020 11:00,,3.04,0.217,11.25,118.89,9.75,17.65
9/22/2020 10:00,,3.31,0.217,11.22,118.62,9.86,17.64
9/22/2020 9:00,,2.78,0.217,11.08,117.02,9.89,17.61
9/22/2020 8:00,,2.97,0.217,11.06,116.37,9.82,17.45
9/22/2020 7:00,,2.18,0.217,10.8,113.51,9.77,17.36
9/22/2020 6:00,,1.56,0.217,10.56,110.66,9.89,17.23
9/22/2020 5:00,13.17,1.52,0.217,10.49,109.64,9.77,17.09
9/22/2020 4:00,,3.04,0.217,10.29,107.26,9.67,16.96
9/22/2020 3:00,,2.63,0.218,10.05,104.7,9.59,16.94
9/22/2020 2:00,,2.01,0.218,9.72,101.19,9.54,16.9
9/22/2020 1:00,,3.26,0.218,9.64,100.36,9.49,16.93
9/22/2020 0:00,,3.06,0.219,9.54,99.36,9.49,16.95
9/21/2020 23:00,,2.36,0.219,9.76,101.84,9.52,17.01
9/21/2020 22:00,,2.57,0.219,9.69,101.2,9.48,17.07
9/21/2020 21:00,,2.18,0.219,9.83,102.76,9.56,17.13
9/21/2020 20:00,,2.92,0.22,9.85,103.12,9.61,17.18
9/21/2020 19:00,,2.38,0.22,10.13,106.15,9.62,17.24
9/21/2020 18:00,,2.72,0.219,10.02,105.15,9.59,17.3
9/21/2020 17:00,12.94,2.37,0.22,10.07,105.72,9.59,17.34
9/21/2020 16:00,,6.35,0.22,10.24,107.67,9.66,17.4
9/21/2020 15:00,,3.25,0.22,10.09,106.16,9.58,17.45
9/21/2020 14:00,,2.42,0.22,10.06,105.95,9.56,17.48
9/21/2020 13:00,,3.4,0.22,10.2,107.49,9.6,17.5
9/21/2020 12:00,,3.56,0.22,10.72,113,9.6,17.5
9/21/2020 11:00,,2.86,0.22,10.88,114.66,9.74,17.51
9/21/2020 10:00,,3.48,0.219,11.18,117.38,9.84,17.34
9/21/2020 9:00,,5.11,0.219,11.2,117.49,10,17.29
9/21/2020 8:00,,2.05,0.219,11.3,118.06,10,17.08
9/21/2020 7:00,,3.62,0.219,11.09,115.39,9.89,16.9
9/21/2020 6:00,,1.47,0.219,10.61,110.04,9.81,16.75
9/21/2020 5:00,13.17,2.18,0.219,10.57,109.5,9.76,16.66
9/21/2020 4:00,,2,0.219,10.33,106.82,9.65,16.58
9/21/2020 3:00,,3.41,0.22,10,103.18,9.62,16.51
9/21/2020 2:00,,2.35,0.22,9.92,102.41,9.54,16.52
9/21/2020 1:00,,2.97,0.22,9.78,101.03,9.56,16.53
9/21/2020 0:00,,2.78,0.22,9.54,98.67,9.43,16.58
9/20/2020 23:00,,3.19,0.22,9.23,95.54,9.46,16.65
9/20/2020 22:00,,3.32,0.221,9.62,99.74,9.47,16.71
9/20/2020 21:00,,2.81,0.221,9.77,101.47,9.6,16.8
9/20/2020 20:00,,2.37,0.221,9.93,103.26,9.6,16.87
9/20/2020 19:00,,2.99,0.221,9.6,100,9.52,16.95
9/20/2020 18:00,,2.53,0.221,9.71,101.26,9.58,17.01
9/20/2020 17:00,12.71,2.43,0.221,10,104.41,9.62,17.08
9/20/2020 16:00,,2.64,0.222,9.94,103.97,9.62,17.15
9/20/2020 15:00,,3.25,0.222,10.15,106.36,9.64,17.24
9/20/2020 14:00,,2.18,0.222,10.01,105.11,9.65,17.32
9/20/2020 13:00,,3.29,0.223,9.88,103.82,9.56,17.38
9/20/2020 12:00,,2.95,0.221,10.63,111.65,9.61,17.36
9/20/2020 11:00,,5.96,0.221,10.83,113.8,9.78,17.35
9/20/2020 10:00,,3.04,0.221,10.84,113.73,9.83,17.29
9/20/2020 9:00,,3.54,0.221,10.75,112.49,9.78,17.15
9/20/2020 8:00,,2.32,0.221,10.86,113.53,9.77,17.11
9/20/2020 7:00,,2.94,0.221,10.56,110.19,9.82,17.01
9/20/2020 6:00,,2.74,0.221,10.54,109.73,9.76,16.91
9/20/2020 5:00,13.17,1.73,0.221,10.26,106.33,9.69,16.71
9/20/2020 4:00,,2.69,0.22,10.24,105.86,9.68,16.61
9/20/2020 3:00,,2.26,0.222,9.92,102.38,9.72,16.51
9/20/2020 2:00,,2.54,0.222,9.76,100.62,9.62,16.47
9/20/2020 1:00,,3.29,0.223,9.46,97.62,9.52,16.48
9/20/2020 0:00,,3.19,0.223,9.45,97.58,9.5,16.51
9/19/2020 23:00,,2.7,0.223,9.53,98.41,9.47,16.54
9/19/2020 22:00,,3.01,0.223,9.63,99.55,9.53,16.58
9/19/2020 21:00,,3.59,0.223,9.64,99.72,9.54,16.62
9/19/2020 20:00,,2.83,0.224,9.68,100.26,9.58,16.69
9/19/2020 19:00,,2.84,0.224,9.8,101.64,9.61,16.74
9/19/2020 18:00,,2.93,0.224,9.82,101.94,9.56,16.77
9/19/2020 17:00,12.71,3.58,0.224,9.97,103.64,9.64,16.84
9/19/2020 16:00,,3.12,0.224,10.12,105.27,9.67,16.86
9/19/2020 15:00,,2.49,0.224,10.24,106.54,9.76,16.91
9/19/2020 14:00,,2.55,0.224,10.25,106.74,9.65,16.92
9/19/2020 13:00,,2.37,0.224,10.31,107.43,9.63,16.94
9/19/2020 12:00,,2.28,0.224,10.35,107.9,9.72,16.99
9/19/2020 11:00,,2.22,0.224,10.44,108.89,9.67,17
9/19/2020 10:00,,2.89,0.224,10.45,109.03,9.74,17.03
9/19/2020 9:00,,2.24,0.224,10.34,107.85,9.73,16.99
9/19/2020 8:00,,2.16,0.224,10.32,107.68,9.73,17.01
9/19/2020 7:00,,1.72,0.224,10.19,106.16,9.63,16.96
9/19/2020 6:00,,2.18,0.224,10.17,105.72,9.68,16.85
9/19/2020 5:00,12.94,2.2,0.224,10.05,104.28,9.63,16.75
9/19/2020 4:00,,2.33,0.225,9.77,101.27,9.58,16.71
9/19/2020 3:00,,2.48,0.225,9.6,99.46,9.54,16.68
9/19/2020 2:00,,2.08,0.225,9.51,98.56,9.56,16.69
9/19/2020 1:00,,2.45,0.225,9.46,98.06,9.51,16.72
9/19/2020 0:00,,3.2,0.225,9.52,98.85,9.51,16.77
9/18/2020 23:00,,2.56,0.226,9.57,99.42,9.51,16.82
9/18/2020 22:00,,2.72,0.225,9.73,101.22,9.66,16.86
9/18/2020 21:00,,2.5,0.226,9.7,100.99,9.58,16.9
9/18/2020 20:00,,3.62,0.225,9.79,101.93,9.62,16.9
9/18/2020 19:00,,2.43,0.226,9.94,103.62,9.65,16.96
9/18/2020 18:00,,2.7,0.226,10.08,105.1,9.68,16.99
9/18/2020 17:00,12.71,3.16,0.226,10.07,105.07,9.62,17.02
9/18/2020 16:00,,3.09,0.226,10.04,104.85,9.65,17.06
9/18/2020 15:00,,9.97,0.226,10.12,105.67,9.61,17.07
9/18/2020 14:00,,6.52,0.225,10.18,106.39,9.65,17.08
9/18/2020 13:00,,2.66,0.226,10,104.52,9.64,17.1
9/18/2020 12:00,,3.47,0.226,10.5,109.74,9.62,17.1
9/18/2020 11:00,,2.69,0.226,10.23,106.87,9.65,17.08
9/18/2020 10:00,,3.24,0.225,10.38,108.32,9.67,17.05
9/18/2020 9:00,,3.26,0.226,10.62,110.79,9.76,17.03
9/18/2020 8:00,,3.69,0.227,10.69,111.37,9.76,16.94
9/18/2020 7:00,,3.8,0.225,10.34,107.6,9.76,16.89
9/18/2020 6:00,,3.03,0.226,10.24,106.3,9.66,16.77
9/18/2020 5:00,12.94,2.71,0.225,10.35,107.29,9.68,16.74
9/18/2020 4:00,,2.56,0.226,9.94,102.92,9.69,16.65
9/18/2020 3:00,,2.77,0.226,9.98,103.29,9.63,16.63
9/18/2020 2:00,,2.5,0.227,9.72,100.55,9.56,16.61
9/18/2020 1:00,,2.15,0.227,9.41,97.38,9.51,16.62
9/18/2020 0:00,,2.83,0.227,9.49,98.21,9.54,16.64
9/17/2020 23:00,,2.73,0.226,9.55,99.03,9.55,16.71
9/17/2020 22:00,,17.79,0.223,9.46,98.2,9.56,16.78
9/17/2020 21:00,,5.12,0.227,9.46,98.26,9.55,16.83
9/17/2020 20:00,,3.01,0.226,9.49,98.78,9.55,16.9
9/17/2020 19:00,,2.62,0.226,9.6,100.04,9.55,16.95
9/17/2020 18:00,,2.53,0.227,9.73,101.56,9.56,17.02
9/17/2020 17:00,12.71,3.87,0.227,9.79,102.31,9.63,17.08
9/17/2020 16:00,,3.96,0.227,9.92,103.74,9.65,17.14
9/17/2020 15:00,,2.57,0.227,10.07,105.41,9.66,17.17
9/17/2020 14:00,,3.03,0.227,9.96,104.39,9.67,17.23
9/17/2020 13:00,,3.5,0.227,10.26,107.64,9.69,17.27
9/17/2020 12:00,,2.81,0.227,10.06,105.54,9.65,17.29
9/17/2020 11:00,,3.02,0.227,10.25,107.59,9.7,17.3
9/17/2020 10:00,,2.71,0.228,10.18,106.7,9.72,17.25
9/17/2020 9:00,,2.59,0.227,10.55,110.47,9.85,17.19
9/17/2020 8:00,,2.57,0.227,10.87,113.57,9.89,17.08
9/17/2020 7:00,,2.9,0.227,10.74,111.92,9.87,16.95
9/17/2020 6:00,,2.55,0.226,10.3,107.04,9.79,16.83
9/17/2020 5:00,13.17,3.25,0.226,10.53,109.17,9.77,16.73
9/17/2020 4:00,,2.56,0.226,10.07,104.38,9.65,16.72
9/17/2020 3:00,,3.01,0.226,10.02,103.79,9.66,16.65
9/17/2020 2:00,,2.75,0.226,9.76,100.95,9.6,16.62
9/17/2020 1:00,,2.99,0.225,9.51,98.46,9.57,16.64
9/17/2020 0:00,,2.94,0.225,9.38,97.24,9.49,16.69
9/16/2020 23:00,,3.74,0.225,9.25,95.99,9.49,16.75
9/16/2020 22:00,,2.48,0.225,9.4,97.68,9.51,16.83
9/16/2020 21:00,,2.69,0.225,9.52,99.07,9.5,16.91
9/16/2020 20:00,,2.98,0.226,9.6,100.05,9.53,16.96
9/16/2020 19:00,,2.84,0.225,9.65,100.6,9.56,17
9/16/2020 18:00,,2.91,0.225,9.86,103.02,9.6,17.09
9/16/2020 17:00,12.71,2.38,0.225,9.72,101.7,9.64,17.17
9/16/2020 16:00,,2.96,0.224,9.72,101.84,9.61,17.22
9/16/2020 15:00,,3.07,0.224,9.97,104.6,9.6,17.27
9/16/2020 14:00,,2.67,0.224,9.81,102.94,9.56,17.32
9/16/2020 13:00,,3.26,0.224,9.68,101.7,9.58,17.37
9/16/2020 12:00,,3.17,0.224,10.15,106.67,9.69,17.38
9/16/2020 11:00,,2.61,0.224,10.31,108.27,9.71,17.35
9/16/2020 10:00,,2.29,0.224,10.46,109.78,9.79,17.31
9/16/2020 9:00,,2.74,0.225,10.45,109.57,9.83,17.24
9/16/2020 8:00,,3.4,0.225,10.47,109.48,9.8,17.15
9/16/2020 7:00,,2.82,0.225,10.4,108.59,9.82,17.05
9/16/2020 6:00,,3.32,0.225,10.21,106.34,9.77,16.93
9/16/2020 5:00,13.17,2.49,0.225,9.91,103.1,9.72,16.87
9/16/2020 4:00,,2.31,0.225,9.83,102.12,9.63,16.84
9/16/2020 3:00,,2.19,0.226,9.73,101.09,9.56,16.83
9/16/2020 2:00,,2.38,0.225,9.63,100.01,9.58,16.82
9/16/2020 1:00,,3.05,0.226,9.26,96.26,9.54,16.82
9/16/2020 0:00,,5.02,0.225,9.16,95.29,9.47,16.86
9/15/2020 23:00,,2.29,0.226,9.1,94.72,9.44,16.93
9/15/2020 22:00,,2.57,0.225,9.21,96.06,9.45,17
9/15/2020 21:00,,2.66,0.226,9.4,98.15,9.48,17.07
9/15/2020 20:00,,2.79,0.226,9.33,97.52,9.55,17.13
9/15/2020 19:00,,2.74,0.226,9.44,98.84,9.55,17.2
9/15/2020 18:00,,2.43,0.225,9.72,101.92,9.63,17.26
9/15/2020 17:00,12.71,2.6,0.226,9.63,101.11,9.64,17.32
9/15/2020 16:00,,7.01,0.226,9.73,102.21,9.67,17.37
9/15/2020 15:00,,2.56,0.226,9.72,102.3,9.64,17.44
9/15/2020 14:00,,3.2,0.226,9.73,102.5,9.66,17.48
9/15/2020 13:00,,3.23,0.226,9.58,100.96,9.6,17.51
9/15/2020 12:00,,3.22,0.226,9.59,101.08,9.5,17.51
9/15/2020 11:00,,2.83,0.227,9.89,104.09,9.62,17.46
9/15/2020 10:00,,2.28,0.226,10.45,109.91,9.79,17.43
9/15/2020 9:00,,3.59,0.226,10.55,110.75,9.9,17.31
9/15/2020 8:00,,2.48,0.226,10.72,112.27,9.88,17.22
9/15/2020 7:00,,2.69,0.226,10.41,109,9.84,17.18
9/15/2020 6:00,,2.55,0.226,10.19,106.3,9.76,17.02
9/15/2020 5:00,13.17,4.19,0.227,9.75,101.53,9.76,16.93
9/15/2020 4:00,,3.75,0.227,9.66,100.5,9.66,16.88
9/15/2020 3:00,,2.77,0.227,9.27,96.46,9.63,16.9
9/15/2020 2:00,,2.65,0.227,9.11,94.73,9.52,16.89
9/15/2020 1:00,,2.6,0.227,9.01,93.75,9.46,16.9
9/15/2020 0:00,,2.68,0.227,8.9,92.64,9.41,16.93
9/14/2020 23:00,,4.96,0.227,8.76,91.29,9.49,16.99
